MethodID,Step,Operator,Success,ParentRuntime(ms),ChildRuntime(ms),Reward
5,42,DeleteStatement,false,3353.00,-1.00,0.0000
5,43,CopyStatement,false,3353.00,-1.00,0.0000
5,44,SwapStatement,false,3353.00,-1.00,0.0000
5,45,MatchedDeleteStatement,false,3353.00,-1.00,0.0000
5,46,MatchedCopyStatement,false,3353.00,-1.00,0.0000
5,47,MatchedSwapStatement,false,3353.00,-1.00,0.0000
5,48,MoveStatement,false,3353.00,-1.00,0.0000
5,49,UnaryOperatorReplacement,true,3353.00,3281.00,1.0219
5,50,ReplaceStatement,false,3281.00,-1.00,0.0000
5,51,BinaryOperatorReplacement,true,3281.00,3361.00,0.9762
5,52,UnaryOperatorReplacement,true,3281.00,3378.00,0.9713
5,53,MatchedReplaceStatement,true,3281.00,3514.00,0.9337
5,54,BinaryOperatorReplacement,true,3281.00,3556.00,0.9227
5,55,UnaryOperatorReplacement,true,3281.00,3798.00,0.8639
5,56,MatchedReplaceStatement,false,3281.00,-1.00,0.0000
5,57,BinaryOperatorReplacement,true,3281.00,3622.00,0.9059
5,58,UnaryOperatorReplacement,true,3281.00,3603.00,0.9106
5,59,BinaryOperatorReplacement,true,3281.00,3373.00,0.9727
5,60,UnaryOperatorReplacement,true,3281.00,3347.00,0.9803
5,61,BinaryOperatorReplacement,true,3281.00,3545.00,0.9255
5,62,UnaryOperatorReplacement,true,3281.00,3748.00,0.8754
5,63,BinaryOperatorReplacement,true,3281.00,3579.00,0.9167
5,64,UnaryOperatorReplacement,true,3281.00,3628.00,0.9044
5,65,BinaryOperatorReplacement,true,3281.00,3799.00,0.8636
5,66,MatchedSwapStatement,false,3281.00,-1.00,0.0000
5,67,MoveStatement,false,3281.00,-1.00,0.0000
5,68,UnaryOperatorReplacement,true,3281.00,3691.00,0.8889
5,69,ReplaceStatement,false,3281.00,-1.00,0.0000
5,70,DeleteStatement,false,3281.00,-1.00,0.0000
5,71,CopyStatement,false,3281.00,-1.00,0.0000
5,72,SwapStatement,false,3281.00,-1.00,0.0000
5,73,MatchedDeleteStatement,false,3281.00,-1.00,0.0000
5,74,MatchedCopyStatement,false,3281.00,-1.00,0.0000
5,75,BinaryOperatorReplacement,true,3281.00,3700.00,0.8868
5,76,UnaryOperatorReplacement,true,3281.00,3743.00,0.8766
5,77,MatchedReplaceStatement,false,3281.00,-1.00,0.0000
5,78,BinaryOperatorReplacement,true,3281.00,3682.00,0.8911
5,79,UnaryOperatorReplacement,true,3281.00,3617.00,0.9071
5,80,BinaryOperatorReplacement,true,3281.00,3457.00,0.9491
5,81,UnaryOperatorReplacement,true,3281.00,3466.00,0.9466
5,82,BinaryOperatorReplacement,true,3281.00,3455.00,0.9496
5,83,UnaryOperatorReplacement,true,3281.00,3599.00,0.9116
5,84,BinaryOperatorReplacement,true,3281.00,3528.00,0.9300
5,85,UnaryOperatorReplacement,true,3281.00,3629.00,0.9041
5,86,BinaryOperatorReplacement,true,3281.00,3474.00,0.9444
5,87,UnaryOperatorReplacement,true,3281.00,3600.00,0.9114
5,88,BinaryOperatorReplacement,true,3281.00,3653.00,0.8982
5,89,UnaryOperatorReplacement,true,3281.00,3626.00,0.9049
5,90,BinaryOperatorReplacement,true,3281.00,3653.00,0.8982
5,91,UnaryOperatorReplacement,true,3281.00,3661.00,0.8962
5,92,BinaryOperatorReplacement,true,3281.00,3609.00,0.9091
5,93,UnaryOperatorReplacement,true,3281.00,3800.00,0.8634
5,94,MatchedSwapStatement,false,3281.00,-1.00,0.0000
5,95,MoveStatement,false,3281.00,-1.00,0.0000
5,96,BinaryOperatorReplacement,true,3281.00,3599.00,0.9116
5,97,MatchedReplaceStatement,false,3281.00,-1.00,0.0000
5,98,ReplaceStatement,false,3281.00,-1.00,0.0000
5,99,BinaryOperatorReplacement,true,3281.00,3672.00,0.8935
6,1,BinaryOperatorReplacement,true,3009.00,2871.00,1.0481
6,2,MatchedSwapStatement,true,2871.00,2950.00,0.9732
6,3,CopyStatement,false,2871.00,-1.00,0.0000
6,4,UnaryOperatorReplacement,true,2871.00,2982.00,0.9628
6,5,ReplaceStatement,true,2871.00,2873.00,0.9993
6,6,MatchedCopyStatement,false,2871.00,-1.00,0.0000
6,7,MoveStatement,true,2871.00,2934.00,0.9785
6,8,MatchedDeleteStatement,false,2871.00,-1.00,0.0000
6,9,SwapStatement,true,2871.00,2923.00,0.9822
6,10,MatchedReplaceStatement,true,2871.00,2859.00,1.0042
6,11,DeleteStatement,true,2859.00,2818.00,1.0145
6,12,BinaryOperatorReplacement,true,2818.00,2840.00,0.9923
6,13,DeleteStatement,false,2818.00,-1.00,0.0000
6,14,MatchedReplaceStatement,true,2818.00,2850.00,0.9888
6,15,ReplaceStatement,false,2818.00,-1.00,0.0000
6,16,SwapStatement,true,2818.00,2761.00,1.0206
6,17,MoveStatement,true,2761.00,2681.00,1.0298
6,18,MatchedSwapStatement,true,2681.00,2968.00,0.9033
6,19,UnaryOperatorReplacement,true,2681.00,3242.00,0.8270
6,20,BinaryOperatorReplacement,true,2681.00,2677.00,1.0015
6,21,MoveStatement,true,2677.00,2614.00,1.0241
6,22,SwapStatement,true,2614.00,2753.00,0.9495
6,23,MatchedReplaceStatement,true,2614.00,2634.00,0.9924
6,24,MatchedSwapStatement,true,2614.00,2748.00,0.9512
6,25,UnaryOperatorReplacement,true,2614.00,2636.00,0.9917
6,26,CopyStatement,true,2614.00,2752.00,0.9499
6,27,MatchedDeleteStatement,false,2614.00,-1.00,0.0000
6,28,MatchedCopyStatement,true,2614.00,2806.00,0.9316
6,29,BinaryOperatorReplacement,true,2614.00,2804.00,0.9322
6,30,MoveStatement,true,2614.00,2693.00,0.9707
6,31,MatchedReplaceStatement,false,2614.00,-1.00,0.0000
6,32,SwapStatement,true,2614.00,2588.00,1.0100
6,33,MatchedSwapStatement,true,2588.00,2589.00,0.9996
6,34,UnaryOperatorReplacement,true,2588.00,2740.00,0.9445
6,35,DeleteStatement,false,2588.00,-1.00,0.0000
6,36,ReplaceStatement,false,2588.00,-1.00,0.0000
6,37,CopyStatement,false,2588.00,-1.00,0.0000
6,38,MatchedCopyStatement,false,2588.00,-1.00,0.0000
6,39,MoveStatement,false,2588.00,-1.00,0.0000
6,40,BinaryOperatorReplacement,true,2588.00,2693.00,0.9610
6,41,SwapStatement,false,2588.00,-1.00,0.0000
6,42,MatchedSwapStatement,false,2588.00,-1.00,0.0000
6,43,UnaryOperatorReplacement,true,2588.00,3054.00,0.8474
6,44,BinaryOperatorReplacement,true,2588.00,2962.00,0.8737
6,45,UnaryOperatorReplacement,true,2588.00,2885.00,0.8971
6,46,MatchedReplaceStatement,false,2588.00,-1.00,0.0000
6,47,BinaryOperatorReplacement,true,2588.00,2911.00,0.8890
6,48,UnaryOperatorReplacement,true,2588.00,2752.00,0.9404
6,49,MoveStatement,true,2588.00,2699.00,0.9589
6,50,SwapStatement,true,2588.00,2971.00,0.8711
6,51,MatchedSwapStatement,false,2588.00,-1.00,0.0000
6,52,BinaryOperatorReplacement,true,2588.00,2717.00,0.9525
6,53,MatchedDeleteStatement,false,2588.00,-1.00,0.0000
6,54,UnaryOperatorReplacement,true,2588.00,2595.00,0.9973
6,55,MoveStatement,true,2588.00,2617.00,0.9889
6,56,DeleteStatement,false,2588.00,-1.00,0.0000
6,57,ReplaceStatement,false,2588.00,-1.00,0.0000
6,58,SwapStatement,false,2588.00,-1.00,0.0000
6,59,BinaryOperatorReplacement,true,2588.00,2643.00,0.9792
6,60,CopyStatement,false,2588.00,-1.00,0.0000
6,61,MatchedCopyStatement,false,2588.00,-1.00,0.0000
6,62,UnaryOperatorReplacement,true,2588.00,2803.00,0.9233
6,63,MoveStatement,true,2588.00,2730.00,0.9480
6,64,BinaryOperatorReplacement,true,2588.00,2630.00,0.9840
6,65,UnaryOperatorReplacement,true,2588.00,2694.00,0.9607
6,66,MatchedReplaceStatement,true,2588.00,2581.00,1.0027
6,67,MoveStatement,true,2581.00,2959.00,0.8723
6,68,BinaryOperatorReplacement,true,2581.00,2812.00,0.9179
6,69,MatchedReplaceStatement,false,2581.00,-1.00,0.0000
6,70,UnaryOperatorReplacement,true,2581.00,2835.00,0.9104
6,71,BinaryOperatorReplacement,true,2581.00,2950.00,0.8749
6,72,MoveStatement,true,2581.00,2834.00,0.9107
6,73,MatchedSwapStatement,false,2581.00,-1.00,0.0000
6,74,UnaryOperatorReplacement,true,2581.00,2934.00,0.8797
6,75,SwapStatement,true,2581.00,2847.00,0.9066
6,76,BinaryOperatorReplacement,true,2581.00,2767.00,0.9328
6,77,MoveStatement,true,2581.00,2915.00,0.8854
6,78,UnaryOperatorReplacement,true,2581.00,2800.00,0.9218
6,79,BinaryOperatorReplacement,true,2581.00,2800.00,0.9218
6,80,SwapStatement,true,2581.00,2702.00,0.9552
6,81,MoveStatement,true,2581.00,2793.00,0.9241
6,82,UnaryOperatorReplacement,true,2581.00,2710.00,0.9524
6,83,BinaryOperatorReplacement,true,2581.00,2800.00,0.9218
6,84,DeleteStatement,false,2581.00,-1.00,0.0000
6,85,ReplaceStatement,true,2581.00,2575.00,1.0023
6,86,SwapStatement,false,2575.00,-1.00,0.0000
6,87,MoveStatement,true,2575.00,2671.00,0.9641
6,88,ReplaceStatement,false,2575.00,-1.00,0.0000
6,89,CopyStatement,false,2575.00,-1.00,0.0000
6,90,MatchedCopyStatement,false,2575.00,-1.00,0.0000
6,91,MatchedDeleteStatement,false,2575.00,-1.00,0.0000
6,92,UnaryOperatorReplacement,false,2575.00,-1.00,0.0000
6,93,BinaryOperatorReplacement,true,2575.00,2827.00,0.9109
6,94,MoveStatement,false,2575.00,-1.00,0.0000
6,95,MatchedReplaceStatement,false,2575.00,-1.00,0.0000
6,96,BinaryOperatorReplacement,true,2575.00,2660.00,0.9680
6,97,MatchedSwapStatement,false,2575.00,-1.00,0.0000
6,98,BinaryOperatorReplacement,true,2575.00,2660.00,0.9680
6,99,BinaryOperatorReplacement,true,2575.00,2653.00,0.9706
7,1,BinaryOperatorReplacement,false,899.00,-1.00,0.0000
7,2,DeleteStatement,false,899.00,-1.00,0.0000
7,3,ReplaceStatement,true,899.00,758.00,1.1860
7,4,MatchedDeleteStatement,true,758.00,936.00,0.8098
7,5,MatchedReplaceStatement,true,758.00,806.00,0.9404
7,6,MatchedSwapStatement,true,758.00,794.00,0.9547
7,7,MoveStatement,true,758.00,870.00,0.8713
7,8,UnaryOperatorReplacement,true,758.00,817.00,0.9278
7,9,MatchedCopyStatement,false,758.00,-1.00,0.0000
7,10,CopyStatement,true,758.00,783.00,0.9681
7,11,SwapStatement,true,758.00,700.00,1.0829
7,12,ReplaceStatement,false,700.00,-1.00,0.0000
7,13,SwapStatement,false,700.00,-1.00,0.0000
7,14,CopyStatement,false,700.00,-1.00,0.0000
7,15,MatchedSwapStatement,false,700.00,-1.00,0.0000
7,16,MatchedReplaceStatement,true,700.00,744.00,0.9409
7,17,UnaryOperatorReplacement,true,700.00,789.00,0.8872
7,18,MoveStatement,true,700.00,685.00,1.0219
7,19,MatchedDeleteStatement,true,685.00,631.00,1.0856
7,20,MatchedDeleteStatement,true,631.00,618.00,1.0210
7,21,MoveStatement,false,618.00,-1.00,0.0000
7,22,MatchedReplaceStatement,true,618.00,597.00,1.0352
7,23,UnaryOperatorReplacement,true,597.00,602.00,0.9917
7,24,DeleteStatement,false,597.00,-1.00,0.0000
7,25,MatchedCopyStatement,false,597.00,-1.00,0.0000
7,26,BinaryOperatorReplacement,false,597.00,-1.00,0.0000
7,27,MatchedReplaceStatement,false,597.00,-1.00,0.0000
7,28,MatchedDeleteStatement,false,597.00,-1.00,0.0000
7,29,UnaryOperatorReplacement,true,597.00,704.00,0.8480
7,30,ReplaceStatement,false,597.00,-1.00,0.0000
7,31,SwapStatement,false,597.00,-1.00,0.0000
7,32,CopyStatement,false,597.00,-1.00,0.0000
7,33,MatchedSwapStatement,false,597.00,-1.00,0.0000
7,34,UnaryOperatorReplacement,true,597.00,558.00,1.0699
7,35,MoveStatement,true,558.00,705.00,0.7915
7,36,UnaryOperatorReplacement,true,558.00,720.00,0.7750
7,37,MatchedReplaceStatement,true,558.00,730.00,0.7644
7,38,MatchedDeleteStatement,false,558.00,-1.00,0.0000
7,39,MoveStatement,false,558.00,-1.00,0.0000
7,40,UnaryOperatorReplacement,true,558.00,727.00,0.7675
7,41,ReplaceStatement,true,558.00,691.00,0.8075
7,42,MatchedReplaceStatement,true,558.00,659.00,0.8467
7,43,SwapStatement,false,558.00,-1.00,0.0000
7,44,DeleteStatement,false,558.00,-1.00,0.0000
7,45,MatchedCopyStatement,false,558.00,-1.00,0.0000
7,46,BinaryOperatorReplacement,false,558.00,-1.00,0.0000
7,47,UnaryOperatorReplacement,true,558.00,712.00,0.7837
7,48,CopyStatement,false,558.00,-1.00,0.0000
7,49,MatchedSwapStatement,false,558.00,-1.00,0.0000
7,50,MatchedReplaceStatement,true,558.00,603.00,0.9254
7,51,ReplaceStatement,true,558.00,707.00,0.7893
7,52,UnaryOperatorReplacement,true,558.00,566.00,0.9859
7,53,MatchedReplaceStatement,true,558.00,617.00,0.9044
7,54,MatchedDeleteStatement,false,558.00,-1.00,0.0000
7,55,UnaryOperatorReplacement,true,558.00,631.00,0.8843
7,56,ReplaceStatement,true,558.00,598.00,0.9331
7,57,MoveStatement,true,558.00,647.00,0.8624
7,58,MatchedReplaceStatement,true,558.00,691.00,0.8075
7,59,UnaryOperatorReplacement,true,558.00,651.00,0.8571
7,60,ReplaceStatement,true,558.00,633.00,0.8815
7,61,MoveStatement,true,558.00,641.00,0.8705
7,62,UnaryOperatorReplacement,true,558.00,644.00,0.8665
7,63,MatchedReplaceStatement,true,558.00,680.00,0.8206
7,64,ReplaceStatement,false,558.00,-1.00,0.0000
7,65,MoveStatement,false,558.00,-1.00,0.0000
7,66,UnaryOperatorReplacement,true,558.00,694.00,0.8040
7,67,SwapStatement,false,558.00,-1.00,0.0000
7,68,MatchedReplaceStatement,false,558.00,-1.00,0.0000
7,69,CopyStatement,false,558.00,-1.00,0.0000
7,70,MatchedSwapStatement,false,558.00,-1.00,0.0000
7,71,UnaryOperatorReplacement,true,558.00,633.00,0.8815
7,72,DeleteStatement,false,558.00,-1.00,0.0000
7,73,MatchedCopyStatement,false,558.00,-1.00,0.0000
7,74,BinaryOperatorReplacement,false,558.00,-1.00,0.0000
7,75,MatchedDeleteStatement,false,558.00,-1.00,0.0000
7,76,UnaryOperatorReplacement,true,558.00,592.00,0.9426
7,77,UnaryOperatorReplacement,true,558.00,688.00,0.8110
7,78,UnaryOperatorReplacement,true,558.00,605.00,0.9223
7,79,ReplaceStatement,true,558.00,652.00,0.8558
7,80,MatchedReplaceStatement,true,558.00,617.00,0.9044
7,81,UnaryOperatorReplacement,true,558.00,748.00,0.7460
7,82,MoveStatement,true,558.00,658.00,0.8480
7,83,MatchedReplaceStatement,true,558.00,709.00,0.7870
7,84,ReplaceStatement,true,558.00,632.00,0.8829
7,85,MoveStatement,true,558.00,642.00,0.8692
7,86,UnaryOperatorReplacement,true,558.00,593.00,0.9410
7,87,ReplaceStatement,true,558.00,640.00,0.8719
7,88,MatchedReplaceStatement,true,558.00,683.00,0.8170
7,89,UnaryOperatorReplacement,true,558.00,684.00,0.8158
7,90,MoveStatement,true,558.00,718.00,0.7772
7,91,ReplaceStatement,true,558.00,763.00,0.7313
7,92,SwapStatement,true,558.00,655.00,0.8519
7,93,MatchedReplaceStatement,false,558.00,-1.00,0.0000
7,94,MatchedDeleteStatement,false,558.00,-1.00,0.0000
7,95,SwapStatement,true,558.00,1279.00,0.4363
7,96,UnaryOperatorReplacement,true,558.00,861.00,0.6481
7,97,CopyStatement,true,558.00,913.00,0.6112
7,98,MatchedSwapStatement,true,558.00,858.00,0.6503
7,99,MoveStatement,false,558.00,-1.00,0.0000
8,1,MatchedDeleteStatement,false,1141.00,-1.00,0.0000
8,2,BinaryOperatorReplacement,false,1141.00,-1.00,0.0000
8,3,SwapStatement,true,1141.00,1204.00,0.9477
8,4,DeleteStatement,false,1141.00,-1.00,0.0000
8,5,UnaryOperatorReplacement,true,1141.00,1204.00,0.9477
8,6,MatchedReplaceStatement,false,1141.00,-1.00,0.0000
8,7,CopyStatement,false,1141.00,-1.00,0.0000
8,8,ReplaceStatement,false,1141.00,-1.00,0.0000
8,9,MatchedSwapStatement,false,1141.00,-1.00,0.0000
8,10,MoveStatement,false,1141.00,-1.00,0.0000
8,11,MatchedCopyStatement,false,1141.00,-1.00,0.0000
8,12,SwapStatement,true,1141.00,1220.00,0.9352
8,13,UnaryOperatorReplacement,true,1141.00,1240.00,0.9202
8,14,SwapStatement,true,1141.00,1272.00,0.8970
8,15,UnaryOperatorReplacement,true,1141.00,1195.00,0.9548
8,16,DeleteStatement,false,1141.00,-1.00,0.0000
8,17,CopyStatement,false,1141.00,-1.00,0.0000
8,18,ReplaceStatement,false,1141.00,-1.00,0.0000
8,19,MoveStatement,false,1141.00,-1.00,0.0000
8,20,MatchedDeleteStatement,false,1141.00,-1.00,0.0000
8,21,MatchedCopyStatement,false,1141.00,-1.00,0.0000
8,22,MatchedReplaceStatement,false,1141.00,-1.00,0.0000
8,23,MatchedSwapStatement,false,1141.00,-1.00,0.0000
8,24,BinaryOperatorReplacement,true,1141.00,1223.00,0.9330
8,25,UnaryOperatorReplacement,true,1141.00,1104.00,1.0335
8,26,SwapStatement,false,1104.00,-1.00,0.0000
8,27,BinaryOperatorReplacement,false,1104.00,-1.00,0.0000
8,28,UnaryOperatorReplacement,true,1104.00,1164.00,0.9485
8,29,UnaryOperatorReplacement,true,1104.00,1216.00,0.9079
8,30,UnaryOperatorReplacement,true,1104.00,1140.00,0.9684
8,31,SwapStatement,true,1104.00,1186.00,0.9309
8,32,UnaryOperatorReplacement,true,1104.00,1344.00,0.8214
8,33,SwapStatement,false,1104.00,-1.00,0.0000
8,34,UnaryOperatorReplacement,true,1104.00,1194.00,0.9246
8,35,DeleteStatement,false,1104.00,-1.00,0.0000
8,36,CopyStatement,false,1104.00,-1.00,0.0000
8,37,ReplaceStatement,false,1104.00,-1.00,0.0000
8,38,MoveStatement,false,1104.00,-1.00,0.0000
8,39,MatchedDeleteStatement,false,1104.00,-1.00,0.0000
8,40,MatchedCopyStatement,false,1104.00,-1.00,0.0000
8,41,MatchedReplaceStatement,false,1104.00,-1.00,0.0000
8,42,MatchedSwapStatement,false,1104.00,-1.00,0.0000
8,43,BinaryOperatorReplacement,true,1104.00,1139.00,0.9693
8,44,UnaryOperatorReplacement,true,1104.00,1050.00,1.0514
8,45,BinaryOperatorReplacement,true,1050.00,1047.00,1.0029
8,46,UnaryOperatorReplacement,true,1047.00,1052.00,0.9952
8,47,BinaryOperatorReplacement,true,1047.00,1034.00,1.0126
8,48,UnaryOperatorReplacement,true,1034.00,1160.00,0.8914
8,49,BinaryOperatorReplacement,true,1034.00,1121.00,0.9224
8,50,SwapStatement,true,1034.00,1081.00,0.9565
8,51,UnaryOperatorReplacement,true,1034.00,1161.00,0.8906
8,52,BinaryOperatorReplacement,true,1034.00,1147.00,0.9015
8,53,SwapStatement,false,1034.00,-1.00,0.0000
8,54,UnaryOperatorReplacement,true,1034.00,1070.00,0.9664
8,55,BinaryOperatorReplacement,true,1034.00,1070.00,0.9664
8,56,UnaryOperatorReplacement,true,1034.00,1068.00,0.9682
8,57,BinaryOperatorReplacement,true,1034.00,1071.00,0.9655
8,58,UnaryOperatorReplacement,true,1034.00,1109.00,0.9324
8,59,BinaryOperatorReplacement,true,1034.00,1020.00,1.0137
8,60,UnaryOperatorReplacement,true,1020.00,1053.00,0.9687
8,61,BinaryOperatorReplacement,true,1020.00,1113.00,0.9164
8,62,DeleteStatement,false,1020.00,-1.00,0.0000
8,63,CopyStatement,true,1020.00,1081.00,0.9436
8,64,CopyStatement,false,1020.00,-1.00,0.0000
8,65,ReplaceStatement,false,1020.00,-1.00,0.0000
8,66,MoveStatement,true,1020.00,1034.00,0.9865
8,67,MoveStatement,true,1020.00,1063.00,0.9595
8,68,MoveStatement,true,1020.00,1020.00,1.0000
8,69,MatchedDeleteStatement,false,1020.00,-1.00,0.0000
8,70,MatchedCopyStatement,false,1020.00,-1.00,0.0000
8,71,MatchedReplaceStatement,true,1020.00,1071.00,0.9524
8,72,MatchedReplaceStatement,false,1020.00,-1.00,0.0000
8,73,MatchedSwapStatement,false,1020.00,-1.00,0.0000
8,74,MoveStatement,true,1020.00,1029.00,0.9913
8,75,MoveStatement,true,1020.00,1045.00,0.9761
8,76,UnaryOperatorReplacement,true,1020.00,1024.00,0.9961
8,77,MoveStatement,true,1020.00,1069.00,0.9542
8,78,BinaryOperatorReplacement,true,1020.00,1041.00,0.9798
8,79,UnaryOperatorReplacement,true,1020.00,1075.00,0.9488
8,80,MoveStatement,true,1020.00,1016.00,1.0039
8,81,BinaryOperatorReplacement,true,1016.00,1059.00,0.9594
8,82,SwapStatement,true,1016.00,1045.00,0.9722
8,83,UnaryOperatorReplacement,true,1016.00,1067.00,0.9522
8,84,MoveStatement,true,1016.00,1029.00,0.9874
8,85,BinaryOperatorReplacement,true,1016.00,1072.00,0.9478
8,86,SwapStatement,true,1016.00,1063.00,0.9558
8,87,UnaryOperatorReplacement,true,1016.00,1087.00,0.9347
8,88,MoveStatement,true,1016.00,1046.00,0.9713
8,89,SwapStatement,true,1016.00,1061.00,0.9576
8,90,BinaryOperatorReplacement,true,1016.00,1067.00,0.9522
8,91,UnaryOperatorReplacement,true,1016.00,1051.00,0.9667
8,92,MoveStatement,true,1016.00,1083.00,0.9381
8,93,SwapStatement,true,1016.00,1082.00,0.9390
8,94,BinaryOperatorReplacement,true,1016.00,1037.00,0.9797
8,95,UnaryOperatorReplacement,true,1016.00,1062.00,0.9567
8,96,MoveStatement,true,1016.00,1108.00,0.9170
8,97,BinaryOperatorReplacement,true,1016.00,1164.00,0.8729
8,98,SwapStatement,true,1016.00,1171.00,0.8676
8,99,UnaryOperatorReplacement,true,1016.00,1124.00,0.9039
9,1,MatchedReplaceStatement,true,89.00,69.00,1.2899
9,2,SwapStatement,false,69.00,-1.00,0.0000
9,3,BinaryOperatorReplacement,false,69.00,-1.00,0.0000
9,4,MatchedCopyStatement,true,69.00,84.00,0.8214
9,5,MatchedSwapStatement,true,69.00,107.00,0.6449
9,6,DeleteStatement,true,69.00,65.00,1.0615
9,7,MoveStatement,true,65.00,152.00,0.4276
9,8,ReplaceStatement,false,65.00,-1.00,0.0000
9,9,UnaryOperatorReplacement,true,65.00,162.00,0.4012
9,10,CopyStatement,false,65.00,-1.00,0.0000
9,11,MatchedDeleteStatement,false,65.00,-1.00,0.0000
9,12,MatchedReplaceStatement,false,65.00,-1.00,0.0000
9,13,DeleteStatement,false,65.00,-1.00,0.0000
9,14,MatchedCopyStatement,false,65.00,-1.00,0.0000
9,15,MatchedSwapStatement,true,65.00,132.00,0.4924
9,16,MoveStatement,true,65.00,134.00,0.4851
9,17,UnaryOperatorReplacement,true,65.00,73.00,0.8904
9,18,CopyStatement,false,65.00,-1.00,0.0000
9,19,ReplaceStatement,false,65.00,-1.00,0.0000
9,20,SwapStatement,true,65.00,148.00,0.4392
9,21,MatchedDeleteStatement,false,65.00,-1.00,0.0000
9,22,BinaryOperatorReplacement,true,65.00,130.00,0.5000
9,23,UnaryOperatorReplacement,true,65.00,102.00,0.6373
9,24,MatchedReplaceStatement,false,65.00,-1.00,0.0000
9,25,MatchedSwapStatement,false,65.00,-1.00,0.0000
9,26,DeleteStatement,false,65.00,-1.00,0.0000
9,27,MoveStatement,true,65.00,146.00,0.4452
9,28,MatchedCopyStatement,false,65.00,-1.00,0.0000
9,29,UnaryOperatorReplacement,true,65.00,82.00,0.7927
9,30,BinaryOperatorReplacement,true,65.00,111.00,0.5856
9,31,SwapStatement,false,65.00,-1.00,0.0000
9,32,UnaryOperatorReplacement,true,65.00,146.00,0.4452
9,33,MoveStatement,true,65.00,61.00,1.0656
9,34,MatchedReplaceStatement,true,61.00,165.00,0.3697
9,35,MoveStatement,true,61.00,130.00,0.4692
9,36,MatchedSwapStatement,true,61.00,101.00,0.6040
9,37,BinaryOperatorReplacement,true,61.00,215.00,0.2837
9,38,DeleteStatement,true,61.00,64.00,0.9531
9,39,CopyStatement,true,61.00,273.00,0.2234
9,40,ReplaceStatement,true,61.00,70.00,0.8714
9,41,MatchedDeleteStatement,false,61.00,-1.00,0.0000
9,42,DeleteStatement,false,61.00,-1.00,0.0000
9,43,ReplaceStatement,true,61.00,156.00,0.3910
9,44,UnaryOperatorReplacement,true,61.00,83.00,0.7349
9,45,MatchedCopyStatement,true,61.00,70.00,0.8714
9,46,MatchedSwapStatement,true,61.00,164.00,0.3720
9,47,MoveStatement,true,61.00,130.00,0.4692
9,48,MatchedCopyStatement,false,61.00,-1.00,0.0000
9,49,MatchedReplaceStatement,false,61.00,-1.00,0.0000
9,50,UnaryOperatorReplacement,true,61.00,81.00,0.7531
9,51,SwapStatement,true,61.00,115.00,0.5304
9,52,BinaryOperatorReplacement,false,61.00,-1.00,0.0000
9,53,UnaryOperatorReplacement,true,61.00,74.00,0.8243
9,54,ReplaceStatement,true,61.00,149.00,0.4094
9,55,MoveStatement,false,61.00,-1.00,0.0000
9,56,CopyStatement,true,61.00,117.00,0.5214
9,57,MatchedSwapStatement,false,61.00,-1.00,0.0000
9,58,UnaryOperatorReplacement,true,61.00,140.00,0.4357
9,59,DeleteStatement,false,61.00,-1.00,0.0000
9,60,SwapStatement,true,61.00,128.00,0.4766
9,61,MatchedDeleteStatement,true,61.00,133.00,0.4586
9,62,MatchedCopyStatement,true,61.00,59.00,1.0339
9,63,MatchedCopyStatement,false,59.00,-1.00,0.0000
9,64,CopyStatement,true,59.00,148.00,0.3986
9,65,ReplaceStatement,false,59.00,-1.00,0.0000
9,66,MatchedReplaceStatement,false,59.00,-1.00,0.0000
9,67,UnaryOperatorReplacement,true,59.00,139.00,0.4245
9,68,SwapStatement,true,59.00,123.00,0.4797
9,69,MoveStatement,true,59.00,87.00,0.6782
9,70,BinaryOperatorReplacement,false,59.00,-1.00,0.0000
9,71,MatchedDeleteStatement,false,59.00,-1.00,0.0000
9,72,UnaryOperatorReplacement,true,59.00,75.00,0.7867
9,73,MatchedSwapStatement,false,59.00,-1.00,0.0000
9,74,MoveStatement,true,59.00,120.00,0.4917
9,75,CopyStatement,false,59.00,-1.00,0.0000
9,76,DeleteStatement,false,59.00,-1.00,0.0000
9,77,UnaryOperatorReplacement,true,59.00,122.00,0.4836
9,78,SwapStatement,true,59.00,116.00,0.5086
9,79,MatchedCopyStatement,false,59.00,-1.00,0.0000
9,80,MoveStatement,true,59.00,129.00,0.4574
9,81,UnaryOperatorReplacement,true,59.00,91.00,0.6484
9,82,ReplaceStatement,false,59.00,-1.00,0.0000
9,83,MatchedReplaceStatement,false,59.00,-1.00,0.0000
9,84,SwapStatement,false,59.00,-1.00,0.0000
9,85,UnaryOperatorReplacement,true,59.00,96.00,0.6146
9,86,BinaryOperatorReplacement,true,59.00,63.00,0.9365
9,87,BinaryOperatorReplacement,false,59.00,-1.00,0.0000
9,88,MoveStatement,true,59.00,78.00,0.7564
9,89,UnaryOperatorReplacement,true,59.00,62.00,0.9516
9,90,MatchedSwapStatement,false,59.00,-1.00,0.0000
9,91,MatchedDeleteStatement,false,59.00,-1.00,0.0000
9,92,UnaryOperatorReplacement,true,59.00,127.00,0.4646
9,93,MoveStatement,true,59.00,71.00,0.8310
9,94,DeleteStatement,false,59.00,-1.00,0.0000
9,95,CopyStatement,false,59.00,-1.00,0.0000
9,96,MoveStatement,false,59.00,-1.00,0.0000
9,97,MatchedCopyStatement,false,59.00,-1.00,0.0000
9,98,UnaryOperatorReplacement,true,59.00,103.00,0.5728
